GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,season_id,season_type
Players,2052,DeShawn Stevenson,DeShawn,1610612764,WAS,26.0,38,15,23,0.395,3.2,0.3,0.1,0.1,0.3,1.1,1.5,0.8,3.1,0.1,0.1,0.6,0.3,2.1,35,106,392,288,174,90,252,164,184,271,365,359,53,146,252,352,176,190,2006-07,Regular%20Season
Players,200793,Dee Brown,Dee,1610612762,UTA,22.0,1,1,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384,347,1,1,400,245,258,175,299,1,1,1,384,210,1,1,325,375,2006-07,Regular%20Season
Players,2753,Delonte West,Delonte,1610612738,BOS,23.0,39,16,23,0.41,4.0,0.4,0.2,0.4,0.3,1.2,1.3,0.6,2.9,0.1,0.1,0.4,0.5,3.3,30,92,392,274,75,35,139,22,189,330,338,283,77,109,327,227,101,92,2006-07,Regular%20Season
Players,2035,DerMarr Johnson,DerMarr,1610612743,DEN,27.0,2,1,1,0.5,2.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,368,347,17,170,286,245,258,175,299,243,1,383,221,210,1,1,325,317,2006-07,Regular%20Season
Players,1507,Derek Anderson,Derek,1610612766,CHA,32.0,17,6,11,0.353,3.7,0.2,0.1,0.0,0.1,1.2,1.1,0.2,3.2,0.0,0.1,0.5,0.3,1.0,228,241,213,318,103,155,212,175,275,306,297,114,51,210,260,317,189,321,2006-07,Regular%20Season
Players,965,Derek Fisher,Derek,1610612762,UTA,32.0,36,17,19,0.472,2.7,0.2,0.1,0.1,0.2,1.2,1.0,0.4,2.1,0.1,0.1,0.6,0.3,1.6,58,77,353,229,235,135,250,162,257,326,254,207,219,142,256,362,182,239,2006-07,Regular%20Season
Players,101114,Deron Williams,Deron,1610612762,UTA,23.0,43,26,17,0.605,4.2,0.3,0.1,0.0,0.4,1.2,1.3,0.7,2.9,0.0,0.3,0.4,0.5,4.6,14,7,321,77,49,82,189,175,152,314,331,323,86,155,404,254,74,26,2006-07,Regular%20Season
Players,2046,Desmond Mason,Desmond,1610612740,NOK,29.0,37,22,15,0.595,3.6,0.1,0.2,0.1,0.8,0.9,0.9,0.5,2.1,0.0,0.1,0.3,0.5,2.3,51,27,286,87,112,192,128,101,54,223,212,229,220,197,336,127,96,170,2006-07,Regular%20Season
Players,1904,Devean George,Devean,1610612742,DAL,29.0,21,19,2,0.905,2.6,0.2,0.2,0.0,0.3,0.7,0.4,0.2,1.0,0.0,0.0,0.5,0.2,1.1,198,53,50,17,243,137,151,175,196,152,89,116,334,154,1,312,241,303,2006-07,Regular%20Season
Players,2484,Devin Brown,Devin,1610612740,NOK,28.0,28,14,14,0.5,3.9,0.3,0.0,0.2,0.4,1.2,0.8,0.6,2.1,0.0,0.1,0.5,0.5,2.8,145,125,265,170,85,92,257,50,149,309,196,277,206,168,279,322,72,137,2006-07,Regular%20Season
Players,2734,Devin Harris,Devin,1610612742,DAL,24.0,29,25,4,0.862,2.7,0.1,0.1,0.1,0.6,0.6,0.5,0.3,1.4,0.0,0.1,0.4,0.3,2.0,134,13,103,20,226,230,240,96,88,133,102,142,297,210,328,209,156,195,2006-07,Regular%20Season
Players,87,Dikembe Mutombo,Dikembe,1610612745,HOU,41.0,12,6,6,0.5,2.7,0.0,0.3,0.0,0.2,0.9,1.4,0.3,2.2,0.2,0.0,0.3,0.2,2.1,264,241,143,170,234,245,61,175,257,222,355,151,204,50,1,106,253,192,2006-07,Regular%20Season
Players,1717,Dirk Nowitzki,Dirk,1610612742,DAL,29.0,34,28,6,0.824,4.1,0.5,0.4,0.2,0.9,1.1,0.8,0.5,2.3,0.1,0.1,0.3,0.9,6.2,74,2,143,26,55,25,37,71,46,296,197,232,175,98,301,168,14,7,2006-07,Regular%20Season
Players,101182,Donell Taylor,Donell,1610612764,WAS,24.0,6,2,4,0.333,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,318,317,103,328,368,245,258,175,299,65,1,1,380,210,1,172,161,367,2006-07,Regular%20Season
Players,923,Donyell Marshall,Donyell,1610612739,CLE,34.0,32,14,18,0.438,1.4,0.0,0.1,0.0,0.1,0.4,0.2,0.3,0.8,0.0,0.0,0.1,0.1,0.8,105,125,338,259,345,245,244,175,272,99,64,156,357,210,223,62,289,330,2006-07,Regular%20Season
Players,2748,Dorell Wright,Dorell,1610612748,MIA,21.0,11,6,5,0.545,4.4,0.0,0.2,0.0,0.2,1.2,0.9,0.9,2.7,0.0,0.0,0.6,0.2,3.1,268,241,122,129,32,245,158,175,250,312,226,377,101,210,1,360,245,105,2006-07,Regular%20Season
Players,57,Doug Christie,Doug,1610612746,LAC,37.0,1,1,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,384,347,1,1,391,245,258,175,299,1,412,1,12,210,1,1,325,375,2006-07,Regular%20Season
Players,2400,Drew Gooden,Drew,1610612739,CLE,25.0,29,16,13,0.552,3.6,0.1,0.3,0.1,0.7,1.0,0.9,0.4,2.1,0.1,0.1,0.4,0.4,2.9,134,92,247,126,121,187,72,96,70,243,221,215,217,120,278,259,137,114,2006-07,Regular%20Season
Players,101204,Dwayne Jones,Dwayne,1610612739,CLE,24.0,1,1,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,384,347,1,1,377,245,258,175,299,1,1,1,384,210,1,399,325,375,2006-07,Regular%20Season
Players,2730,Dwight Howard,Dwight,1610612753,ORL,21.0,41,18,23,0.439,4.0,0.1,0.2,0.0,0.8,1.5,0.8,0.7,2.3,0.2,0.1,0.4,0.8,3.9,18,63,392,258,69,177,110,175,58,389,202,328,178,43,319,216,32,60,2006-07,Regular%20Season
Players,2548,Dwyane Wade,Dwyane,1610612748,MIA,25.0,22,13,9,0.591,5.4,1.5,0.5,0.4,1.8,1.4,1.4,1.1,3.5,0.2,0.1,0.5,1.8,9.1,186,145,190,88,5,1,35,21,4,370,348,396,33,32,305,324,1,3,2006-07,Regular%20Season
Players,2853,Earl Barron,Earl,1610612748,MIA,25.0,2,1,1,0.5,3.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.5,0.0,0.0,0.0,3.5,368,347,17,170,147,2,258,175,26,1,254,1,62,6,1,1,325,84,2006-07,Regular%20Season
Players,1863,Earl Boykins,Earl,1610612749,MIL,31.0,28,8,20,0.286,2.8,0.0,0.0,0.0,0.1,1.0,0.9,0.7,2.3,0.0,0.0,0.4,0.1,1.5,145,219,370,346,217,245,258,175,294,243,233,331,179,210,232,218,274,247,2006-07,Regular%20Season
Players,2248,Earl Watson,Earl,1610612760,SEA,28.0,33,12,21,0.364,4.1,0.0,0.1,0.1,0.2,1.3,1.2,0.7,2.7,0.0,0.1,0.5,0.2,2.2,94,165,377,309,58,242,209,129,250,349,315,321,101,186,269,265,217,175,2006-07,Regular%20Season
Players,2067,Eddie House,Eddie,1610612751,NJN,29.0,22,9,13,0.409,2.1,0.0,0.0,0.1,0.0,0.4,0.3,0.6,2.1,0.0,0.0,0.1,0.1,0.9,186,209,247,275,289,245,258,129,299,95,73,285,213,210,1,68,306,325,2006-07,Regular%20Season
Players,224,Eddie Jones,Eddie,1610612748,MIA,35.0,22,14,8,0.636,3.5,0.0,0.1,0.1,0.1,1.2,0.6,0.4,1.5,0.0,0.0,0.4,0.4,2.6,186,125,174,57,131,239,232,99,288,329,145,162,291,210,1,226,115,150,2006-07,Regular%20Season
Players,2201,Eddy Curry,Eddy,1610612752,NYK,24.0,43,21,22,0.488,4.0,0.2,0.4,0.0,1.3,1.3,1.6,0.5,3.3,0.1,0.1,0.3,0.6,3.3,14,33,384,214,61,129,43,175,13,348,381,231,45,92,312,151,56,93,2006-07,Regular%20Season
Players,2059,Eduardo Najera,Eduardo,1610612743,DEN,30.0,23,8,15,0.348,2.1,0.0,0.1,0.0,0.3,1.1,0.9,0.7,2.3,0.1,0.0,0.3,0.1,1.1,179,219,286,324,291,245,198,175,215,282,229,337,185,102,1,152,308,298,2006-07,Regular%20Season
Players,1882,Elton Brand,Elton,1610612746,LAC,28.0,38,20,18,0.526,3.3,0.2,0.6,0.2,1.1,1.4,1.2,0.4,2.5,0.4,0.1,0.3,0.3,4.8,35,43,338,154,160,168,21,80,25,368,308,189,147,8,252,157,159,24,2006-07,Regular%20Season
Players,2731,Emeka Okafor,Emeka,1610612766,CHA,24.0,28,16,12,0.571,4.9,0.2,0.7,0.1,1.1,1.6,1.0,0.6,2.6,0.4,0.2,0.6,0.5,5.7,145,92,224,100,12,124,10,114,24,398,281,303,119,10,396,339,72,11,2006-07,Regular%20Season
Players,727,Eric Snow,Eric,1610612739,CLE,34.0,34,20,14,0.588,3.2,0.1,0.0,0.0,0.2,1.0,1.1,0.5,1.8,0.0,0.1,0.5,0.2,1.8,74,43,265,91,172,199,258,175,226,266,303,232,266,188,260,281,232,225,2006-07,Regular%20Season
Players,956,Erick Dampier,Erick,1610612742,DAL,31.0,30,26,4,0.867,2.5,0.0,0.3,0.0,0.3,0.7,0.5,0.3,1.7,0.2,0.1,0.5,0.2,2.1,122,7,103,18,252,245,61,175,212,158,104,136,272,39,274,272,233,182,2006-07,Regular%20Season
Players,101141,Ersan Ilyasova,Ersan,1610612749,MIL,20.0,12,2,10,0.167,2.8,0.0,0.2,0.0,0.2,1.1,0.8,0.6,2.5,0.0,0.2,0.6,0.4,2.0,264,317,202,370,219,245,167,175,257,280,203,280,138,210,377,346,113,206,2006-07,Regular%20Season
Players,2041,Etan Thomas,Etan,1610612764,WAS,29.0,14,4,10,0.286,2.8,0.0,0.0,0.0,0.0,1.2,0.9,0.6,1.7,0.1,0.1,0.9,0.4,1.0,246,279,202,346,215,245,258,175,299,322,233,303,276,64,279,395,146,316,2006-07,Regular%20Season
Players,101177,Fabricio Oberto,Fabricio,1610612759,SAS,32.0,5,2,3,0.4,3.5,0.0,0.0,0.0,0.4,2.0,0.4,1.2,2.4,0.0,0.0,0.2,0.2,1.7,331,317,79,279,141,245,258,175,156,410,90,399,160,210,1,86,233,232,2006-07,Regular%20Season
Players,2436,Flip Murray,Flip,1610612765,DET,27.0,28,12,16,0.429,2.4,0.2,0.1,0.1,0.3,0.6,0.6,0.4,1.7,0.0,0.1,0.3,0.2,1.7,145,165,300,263,266,154,222,114,196,130,146,192,276,210,335,163,230,228,2006-07,Regular%20Season
Players,1922,Francisco Elson,Francisco,1610612759,SAS,31.0,11,7,4,0.636,1.7,0.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,0.1,0.1,0.3,0.1,0.8,268,228,103,57,326,245,258,175,299,243,115,264,221,93,305,129,306,334,2006-07,Regular%20Season
Players,101128,Francisco Garcia,Francisco,1610612758,SAC,25.0,21,8,13,0.381,2.0,0.1,0.0,0.0,0.1,0.8,0.6,0.3,2.0,0.0,0.0,0.3,0.0,1.0,198,219,247,298,295,212,258,175,286,185,138,151,221,210,1,172,322,315,2006-07,Regular%20Season
Players,2410,Fred Jones,Fred,1610612757,POR,28.0,18,9,9,0.5,2.4,0.3,0.2,0.0,0.2,0.4,0.8,0.4,2.6,0.1,0.0,0.3,0.2,1.6,223,209,190,170,267,83,167,175,232,101,203,207,130,77,1,172,253,242,2006-07,Regular%20Season
Players,56,Gary Payton,Gary,1610612748,MIA,38.0,19,14,5,0.737,3.0,0.1,0.0,0.1,0.1,0.5,0.8,0.4,1.9,0.0,0.0,0.6,0.2,1.5,217,125,122,37,202,204,258,116,280,102,184,189,259,210,1,344,231,249,2006-07,Regular%20Season
Players,101123,Gerald Green,Gerald,1610612738,BOS,21.0,38,11,27,0.289,1.9,0.2,0.0,0.2,0.3,0.6,0.5,0.1,1.3,0.0,0.1,0.3,0.1,1.1,35,183,413,345,309,150,258,80,184,118,104,90,316,210,330,121,321,312,2006-07,Regular%20Season
Players,2222,Gerald Wallace,Gerald,1610612766,CHA,24.0,33,17,16,0.515,4.6,0.6,0.6,0.2,1.7,1.4,1.0,0.8,2.8,0.2,0.2,0.5,0.7,5.4,94,77,300,167,23,15,16,83,6,363,254,344,90,37,398,278,45,17,2006-07,Regular%20Season
Players,2240,Gilbert Arenas,Gilbert,1610612764,WAS,25.0,40,19,21,0.475,4.1,0.5,0.1,0.3,0.8,1.0,1.6,0.7,3.4,0.0,0.2,0.7,1.1,5.4,23,53,377,226,59,20,203,37,62,243,384,316,39,203,389,378,6,16,2006-07,Regular%20Season
Players,1921,Gordan Giricek,Gordan,1610612762,UTA,30.0,10,5,5,0.5,3.1,0.0,0.2,0.0,0.2,1.0,0.8,0.1,1.4,0.0,0.2,0.7,0.2,1.1,276,262,122,170,188,245,140,175,241,243,187,81,299,210,389,378,233,305,2006-07,Regular%20Season
Players,255,Grant Hill,Grant,1610612753,ORL,34.0,33,15,18,0.455,4.1,0.5,0.1,0.4,0.8,1.4,0.9,0.6,2.2,0.1,0.1,0.4,0.5,2.9,94,106,338,243,51,26,209,13,48,373,237,291,187,93,356,219,81,116,2006-07,Regular%20Season
Players,1761,Greg Buckner,Greg,1610612742,DAL,30.0,23,19,4,0.826,1.7,0.1,0.0,0.1,0.2,0.7,0.6,0.1,1.0,0.0,0.0,0.2,0.0,1.0,179,53,103,25,328,221,258,136,255,136,119,89,335,210,239,96,325,314,2006-07,Regular%20Season
Players,101124,Hakim Warrick,Hakim,1610612763,MEM,24.0,27,10,17,0.37,4.3,0.7,0.5,0.1,1.3,1.4,1.0,0.8,3.8,0.1,0.0,0.7,0.7,3.6,158,193,321,306,38,9,32,88,11,364,248,350,25,58,234,380,45,81,2006-07,Regular%20Season
Players,200801,Hassan Adams,Hassan,1610612751,NJN,23.0,11,4,7,0.364,0.8,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.4,0.0,0.1,0.0,0.0,0.2,268,279,159,309,370,245,258,175,299,75,63,101,379,210,305,1,325,372,2006-07,Regular%20Season
Players,2045,Hedo Turkoglu,Hedo,1610612753,ORL,28.0,33,15,18,0.455,3.6,0.2,0.3,0.0,0.1,1.3,0.5,0.7,2.1,0.1,0.0,0.7,0.3,2.9,94,106,338,243,128,151,90,175,297,353,115,321,208,93,1,385,184,127,2006-07,Regular%20Season
Players,200756,Hilton Armstrong,Hilton,1610612740,NOK,22.0,4,4,0,1.0,3.7,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.3,0.0,0.5,0.3,1.9,337,279,1,1,106,245,258,175,299,1,104,340,371,26,1,281,208,213,2006-07,Regular%20Season
Players,101113,Ike Diogu,Ike,1610612754,IND,23.0,7,3,4,0.429,2.5,0.0,0.3,0.0,0.3,0.0,0.9,0.3,0.9,0.1,0.1,0.7,0.1,1.9,306,296,103,263,259,245,83,175,196,1,209,129,353,64,365,382,274,210,2006-07,Regular%20Season
Players,2137,Ime Udoka,Ime,1610612757,POR,29.0,38,21,17,0.553,3.5,0.0,0.1,0.0,0.1,0.9,0.8,0.9,2.8,0.0,0.0,0.4,0.2,1.6,35,33,321,123,129,245,252,175,280,203,184,381,91,210,1,235,243,241,2006-07,Regular%20Season
Players,1956,Ira Newble,Ira,1610612739,CLE,32.0,3,2,1,0.667,2.6,0.0,0.3,0.0,0.0,0.0,0.0,0.7,2.7,0.0,0.0,1.0,0.3,1.1,356,317,17,44,242,245,61,175,299,1,1,311,111,210,1,399,161,299,2006-07,Regular%20Season
Players,200755,JJ Redick,JJ,1610612753,ORL,23.0,8,3,5,0.375,1.5,0.4,0.0,0.4,0.3,0.3,0.1,0.8,1.3,0.0,0.0,0.1,0.5,1.1,296,296,122,299,338,44,258,18,219,71,58,340,317,210,1,62,83,304,2006-07,Regular%20Season
Players,2747,JR Smith,JR,1610612743,DEN,21.0,30,13,17,0.433,2.6,0.1,0.0,0.4,0.3,0.8,0.8,0.4,1.7,0.0,0.0,0.4,0.2,1.5,122,145,321,261,238,232,258,11,212,172,180,178,280,210,1,220,253,263,2006-07,Regular%20Season
Players,2866,Jackie Butler,Jackie,1610612759,SAS,22.0,1,0,1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,384,381,17,381,380,245,258,175,299,1,1,1,221,210,1,399,325,375,2006-07,Regular%20Season
Players,1521,Jacque Vaughn,Jacque,1610612759,SAS,32.0,4,2,2,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.8,337,317,50,170,371,245,258,175,299,1,1,1,384,210,1,281,208,332,2006-07,Regular%20Season
Players,2054,Jake Tsakalidis,Jake,1610612745,HOU,28.0,1,1,0,1.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.2,384,347,1,1,54,245,258,175,299,1,1,1,384,1,1,1,325,4,2006-07,Regular%20Season
Players,2063,Jake Voskuhl,Jake,1610612766,CHA,29.0,13,5,8,0.385,2.5,0.2,0.5,0.0,0.6,0.8,0.6,0.3,1.1,0.1,0.2,0.5,0.3,2.1,254,262,174,295,251,172,33,175,90,174,134,140,331,109,372,323,179,184,2006-07,Regular%20Season
Players,147,Jalen Rose,Jalen,1610612756,PHX,34.0,2,0,2,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,368,381,50,381,322,245,258,175,299,1,1,1,384,210,1,1,325,336,2006-07,Regular%20Season
Players,2048,Jamaal Magloire,Jamaal,1610612757,POR,29.0,20,12,8,0.6,3.1,0.1,0.2,0.0,0.5,1.0,0.7,0.8,2.5,0.3,0.1,0.3,0.4,3.1,208,165,174,78,179,206,140,175,111,243,156,355,138,19,247,106,119,107,2006-07,Regular%20Season
Players,2224,Jamaal Tinsley,Jamaal,1610612754,IND,29.0,33,15,18,0.455,3.5,0.3,0.2,0.2,0.8,0.9,1.9,0.1,2.1,0.0,0.1,0.7,0.6,4.0,94,106,338,243,132,86,133,83,57,231,400,86,208,210,305,369,61,53,2006-07,Regular%20Season
Players,2037,Jamal Crawford,Jamal,1610612752,NYK,27.0,31,16,15,0.516,4.7,0.4,0.1,0.2,0.9,1.5,1.9,0.5,4.5,0.0,0.1,0.3,0.7,4.6,115,92,286,166,21,49,228,79,45,391,401,252,8,178,316,166,35,29,2006-07,Regular%20Season
Players,2749,Jameer Nelson,Jameer,1610612753,ORL,25.0,38,15,23,0.395,3.6,0.1,0.2,0.1,0.4,1.5,0.7,0.7,2.1,0.0,0.1,0.4,0.3,2.5,35,106,392,288,115,238,157,164,167,384,162,308,211,199,330,200,176,158,2006-07,Regular%20Season
Players,2592,James Jones,James,1610612756,PHX,26.0,14,8,6,0.571,3.1,0.1,0.1,0.0,0.0,0.2,1.3,0.4,3.0,0.1,0.0,0.4,0.4,1.4,246,219,143,100,184,179,180,175,299,68,332,160,62,116,1,189,146,271,2006-07,Regular%20Season
Players,1899,James Posey,James,1610612748,MIA,30.0,31,19,12,0.613,3.2,0.1,0.2,0.1,0.3,1.2,0.6,0.9,1.9,0.0,0.0,0.5,0.4,2.6,115,53,224,73,176,211,121,126,217,301,133,373,257,178,226,263,149,147,2006-07,Regular%20Season
Players,101189,James Singleton,James,1610612746,LAC,25.0,10,4,6,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,276,279,143,279,401,245,258,175,299,1,1,1,377,210,1,1,325,375,2006-07,Regular%20Season
Players,200778,James White,James,1610612759,SAS,24.0,1,0,1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,384,381,17,381,380,245,258,175,299,1,1,1,221,210,1,1,325,375,2006-07,Regular%20Season
Players,2457,Jannero Pargo,Jannero,1610612740,NOK,27.0,28,13,15,0.464,3.0,0.1,0.2,0.1,0.2,0.8,0.8,0.4,1.6,0.0,0.1,0.1,0.3,2.1,145,145,286,235,198,179,130,147,237,163,183,192,284,210,365,71,194,183,2006-07,Regular%20Season
Players,2407,Jared Jeffries,Jared,1610612752,NYK,25.0,28,13,15,0.464,2.6,0.0,0.1,0.0,0.1,0.9,0.8,0.1,2.6,0.1,0.1,0.4,0.1,1.5,145,145,286,235,247,245,222,175,262,216,166,85,119,84,279,238,274,261,2006-07,Regular%20Season
Players,2876,Jared Reiner,Jared,1610612749,MIL,25.0,1,0,1,0.0,4.6,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.7,384,381,17,381,26,245,258,175,299,412,402,383,221,210,1,411,325,232,2006-07,Regular%20Season
Players,101127,Jarrett Jack,Jarrett,1610612757,POR,23.0,37,21,16,0.568,4.6,0.2,0.2,0.1,0.6,1.5,0.9,1.2,3.9,0.0,0.0,0.5,0.8,3.6,51,33,300,110,24,100,128,113,95,390,218,398,19,210,1,270,31,80,2006-07,Regular%20Season
Players,2260,Jarron Collins,Jarron,1610612762,UTA,28.0,1,1,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,384,347,1,1,386,245,258,175,299,1,1,1,384,210,1,399,325,375,2006-07,Regular%20Season
Players,2553,Jarvis Hayes,Jarvis,1610612764,WAS,25.0,33,12,21,0.364,2.4,0.1,0.2,0.1,0.2,0.5,1.5,0.5,2.7,0.0,0.0,0.4,0.2,1.7,94,165,377,309,263,198,133,153,250,103,360,251,111,186,222,193,272,234,2006-07,Regular%20Season
Players,2215,Jason Collins,Jason,1610612751,NJN,28.0,32,16,16,0.5,2.6,0.0,0.1,0.0,0.0,1.3,0.8,0.5,1.8,0.1,0.0,0.5,0.2,0.8,105,92,300,170,241,245,231,175,299,341,195,223,269,130,1,319,269,328,2006-07,Regular%20Season
Players,2078,Jason Hart,Jason,1610612746,LAC,29.0,15,5,10,0.333,2.8,0.1,0.5,0.0,0.7,1.1,1.5,0.5,2.3,0.0,0.0,0.7,0.3,1.9,241,262,202,328,218,194,22,175,75,293,361,221,184,210,1,369,161,219,2006-07,Regular%20Season
Players,2574,Jason Kapono,Jason,1610612748,MIA,26.0,28,16,12,0.571,3.2,0.2,0.0,0.0,0.1,0.9,0.8,0.5,2.2,0.0,0.0,0.3,0.1,1.9,145,92,224,100,170,124,258,175,262,216,166,258,198,210,1,136,312,221,2006-07,Regular%20Season
Players,467,Jason Kidd,Jason,1610612751,NJN,34.0,45,20,25,0.444,4.3,0.3,0.1,0.2,0.4,1.7,1.1,0.9,3.3,0.1,0.1,0.4,0.4,4.4,9,43,407,254,40,54,195,57,137,404,296,379,43,125,304,255,104,36,2006-07,Regular%20Season
Players,101131,Jason Maxiell,Jason,1610612765,DET,24.0,10,6,4,0.6,2.2,0.0,0.2,0.0,0.0,0.8,0.6,0.4,2.8,0.2,0.1,0.3,0.2,1.5,276,241,103,78,284,245,140,175,299,179,126,178,94,39,322,148,233,254,2006-07,Regular%20Season
Players,2202,Jason Richardson,Jason,1610612744,GSW,26.0,19,11,8,0.579,2.7,0.2,0.2,0.1,0.4,1.5,0.9,0.6,2.0,0.1,0.1,0.4,0.2,2.3,217,183,174,98,231,128,135,116,151,384,240,279,221,146,252,235,267,171,2006-07,Regular%20Season
Players,1891,Jason Terry,Jason,1610612742,DAL,29.0,37,31,6,0.838,3.8,0.2,0.1,0.2,0.4,0.9,0.7,0.4,2.3,0.1,0.1,0.2,0.5,4.0,51,1,143,23,93,100,194,49,147,223,160,173,183,108,336,84,71,57,2006-07,Regular%20Season
Players,1715,Jason Williams,Jason,1610612748,MIA,31.0,24,17,7,0.708,3.8,0.3,0.0,0.1,0.1,1.7,0.8,0.9,2.6,0.0,0.0,0.5,0.3,3.1,173,77,159,41,97,76,256,105,291,403,203,374,127,210,237,269,190,110,2006-07,Regular%20Season
Players,1902,Jeff Foster,Jeff,1610612754,IND,30.0,20,10,10,0.5,2.0,0.0,0.3,0.0,0.1,1.2,1.0,0.1,1.2,0.1,0.0,0.1,0.3,1.5,208,193,202,170,299,245,99,175,284,297,254,81,321,86,1,58,208,263,2006-07,Regular%20Season
Players,976,Jeff McInnis,Jeff,1610612766,CHA,32.0,5,2,3,0.4,0.7,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.8,0.0,0.0,0.2,0.2,0.5,331,317,79,279,373,245,258,175,299,91,126,1,358,210,1,86,233,351,2006-07,Regular%20Season
Players,200978,Jeremy Richardson,Jeremy,1610612757,POR,23.0,1,0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.2,384,381,17,381,72,245,258,175,299,1,1,1,1,210,1,1,325,293,2006-07,Regular%20Season
Players,979,Jermaine O'Neal,Jermaine,1610612754,IND,28.0,33,14,19,0.424,3.7,0.6,0.4,0.0,1.1,0.9,1.6,0.3,2.0,0.2,0.2,0.4,0.7,5.0,94,125,353,269,111,15,49,175,21,208,383,127,221,57,398,193,45,21,2006-07,Regular%20Season
Players,1744,Jerome James,Jerome,1610612752,NYK,31.0,2,0,2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,368,381,50,381,374,245,258,175,299,1,104,1,384,210,1,281,325,375,2006-07,Regular%20Season
Players,711,Jerry Stackhouse,Jerry,1610612742,DAL,32.0,27,22,5,0.815,3.3,0.0,0.2,0.3,0.3,0.7,0.6,0.4,2.0,0.0,0.0,0.3,0.4,2.2,158,27,122,27,165,240,122,33,192,149,144,169,221,210,234,120,104,181,2006-07,Regular%20Season
Players,2207,Joe Johnson,Joe,1610612737,ATL,26.0,29,15,14,0.517,4.3,0.3,0.2,0.2,1.1,0.9,0.8,0.8,3.4,0.0,0.1,0.4,0.7,3.4,134,106,265,162,42,85,137,74,19,200,200,354,37,210,328,259,39,88,2006-07,Regular%20Season
Players,693,Joe Smith,Joe,1610612755,PHI,31.0,21,15,6,0.714,4.1,0.4,0.2,0.3,0.6,1.0,1.2,0.4,2.7,0.1,0.1,0.2,0.5,3.6,198,106,143,38,53,42,151,35,99,243,324,192,111,89,314,104,80,82,2006-07,Regular%20Season
Players,2038,Joel Przybilla,Joel,1610612757,POR,27.0,9,6,3,0.667,2.2,0.0,0.2,0.0,0.2,0.8,0.7,1.2,2.2,0.1,0.1,0.1,0.1,1.7,287,241,79,44,282,245,122,175,232,175,147,400,194,77,341,59,298,235,2006-07,Regular%20Season
Players,101121,Joey Graham,Joey,1610612761,TOR,25.0,15,13,2,0.867,0.9,0.0,0.0,0.1,0.3,0.1,0.0,0.1,0.4,0.0,0.1,0.0,0.1,0.7,241,145,50,18,367,245,258,102,212,63,1,92,377,210,274,1,285,338,2006-07,Regular%20Season
